,ccp_alpha,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample,validation_fraction,Accuracy
4348,0.1,friedman_mse,1.0,deviance,3.0,sqrt,1000,1.0,0.01,0.5841194968553458
4349,0.1,friedman_mse,1.0,deviance,3.0,sqrt,1000,1.0,0.1,0.5841194968553458
4350,0.1,friedman_mse,1.0,deviance,3.0,sqrt,1000,1.0,0.9,0.5841194968553458
4351,0.1,friedman_mse,1.0,deviance,3.0,log2,10,1.0,0.01,0.5841194968553458
4352,0.1,friedman_mse,1.0,deviance,3.0,log2,10,1.0,0.1,0.5841194968553458
4353,0.1,friedman_mse,0.1,deviance,,log2,100,1.0,0.1,0.5841194968553458
4354,0.1,friedman_mse,0.1,deviance,,log2,100,0.5,0.9,0.5841194968553458
4355,0.1,friedman_mse,0.1,deviance,,sqrt,100,0.1,0.01,0.5841194968553458
4356,0.1,friedman_mse,0.1,deviance,,log2,100,0.5,0.1,0.5841194968553458
4357,0.1,friedman_mse,0.1,deviance,,sqrt,100,0.1,0.1,0.5841194968553458
4358,0.1,friedman_mse,0.1,deviance,,sqrt,100,0.1,0.9,0.5841194968553458
4359,0.1,friedman_mse,0.1,deviance,,sqrt,100,0.5,0.01,0.5841194968553458
4360,0.1,friedman_mse,0.1,deviance,,sqrt,100,0.5,0.1,0.5841194968553458
4361,0.1,friedman_mse,0.1,deviance,,sqrt,100,0.5,0.9,0.5841194968553458
4362,0.1,friedman_mse,0.1,deviance,,sqrt,100,1.0,0.01,0.5841194968553458
4363,0.1,friedman_mse,0.1,deviance,,sqrt,100,1.0,0.1,0.5841194968553458
4364,0.1,friedman_mse,0.1,deviance,,sqrt,100,1.0,0.9,0.5841194968553458
4365,0.1,friedman_mse,0.1,deviance,,sqrt,1000,0.5,0.01,0.5841194968553458
4366,0.1,friedman_mse,0.1,deviance,,sqrt,1000,0.5,0.1,0.5841194968553458
4367,0.1,friedman_mse,0.1,deviance,,sqrt,1000,0.5,0.9,0.5841194968553458
4368,0.1,friedman_mse,0.1,deviance,,sqrt,1000,1.0,0.01,0.5841194968553458
4369,0.1,friedman_mse,0.1,deviance,,sqrt,1000,1.0,0.1,0.5841194968553458
4370,0.1,friedman_mse,0.1,deviance,,sqrt,1000,1.0,0.9,0.5841194968553458
4371,0.1,friedman_mse,0.1,deviance,,log2,10,0.1,0.01,0.5841194968553458
4372,0.1,friedman_mse,0.1,deviance,,log2,10,0.1,0.1,0.5841194968553458
4373,0.1,friedman_mse,0.1,deviance,,log2,10,0.1,0.9,0.5841194968553458
4374,0.1,friedman_mse,0.1,deviance,,log2,10,0.5,0.01,0.5841194968553458
4375,0.1,friedman_mse,0.1,deviance,,log2,10,0.5,0.1,0.5841194968553458
4376,0.1,friedman_mse,0.1,deviance,,log2,10,0.5,0.9,0.5841194968553458
4377,0.1,friedman_mse,0.1,deviance,,log2,10,1.0,0.01,0.5841194968553458
4378,0.1,friedman_mse,0.1,deviance,,log2,10,1.0,0.1,0.5841194968553458
4379,0.1,friedman_mse,0.1,deviance,,log2,10,1.0,0.9,0.5841194968553458
4380,0.1,friedman_mse,0.1,deviance,,log2,100,0.1,0.01,0.5841194968553458
4381,0.1,friedman_mse,0.1,deviance,,log2,100,0.1,0.1,0.5841194968553458
4382,0.1,friedman_mse,0.1,deviance,,log2,100,0.1,0.9,0.5841194968553458
4383,0.1,friedman_mse,0.1,deviance,,log2,100,0.5,0.01,0.5841194968553458
4384,0.1,squared_error,0.01,deviance,3.0,sqrt,100,0.5,0.9,0.5841194968553458
4385,0.1,squared_error,0.01,deviance,3.0,sqrt,100,1.0,0.01,0.5841194968553458
4386,0.1,squared_error,0.01,deviance,3.0,sqrt,100,1.0,0.1,0.5841194968553458
4387,0.1,squared_error,0.01,deviance,,log2,10,0.5,0.1,0.5841194968553458
4388,0.1,squared_error,0.01,deviance,,sqrt,1000,0.1,0.01,0.5841194968553458
4389,0.1,squared_error,0.01,deviance,,sqrt,1000,0.1,0.1,0.5841194968553458
4390,0.1,squared_error,0.01,deviance,,sqrt,1000,0.1,0.9,0.5841194968553458
4391,0.1,squared_error,0.01,deviance,,sqrt,1000,0.5,0.01,0.5841194968553458
4392,0.1,squared_error,0.01,deviance,,sqrt,1000,0.5,0.1,0.5841194968553458
4393,0.1,squared_error,0.01,deviance,,sqrt,1000,0.5,0.9,0.5841194968553458
4394,0.1,squared_error,0.01,deviance,,sqrt,1000,1.0,0.01,0.5841194968553458
4395,0.1,squared_error,0.01,deviance,,sqrt,1000,1.0,0.1,0.5841194968553458
4396,0.1,squared_error,0.01,deviance,,sqrt,1000,1.0,0.9,0.5841194968553458
4397,0.1,squared_error,0.01,deviance,,log2,10,0.1,0.01,0.5841194968553458
4398,0.1,squared_error,0.01,deviance,,log2,10,0.1,0.1,0.5841194968553458
4399,0.1,squared_error,0.01,deviance,,log2,10,0.1,0.9,0.5841194968553458
4400,0.1,squared_error,0.01,deviance,,log2,10,0.5,0.01,0.5841194968553458
4401,0.1,squared_error,0.01,deviance,,log2,10,0.5,0.9,0.5841194968553458
4402,0.1,squared_error,0.01,deviance,,auto,100,0.1,0.01,0.5841194968553458
4403,0.1,squared_error,0.01,deviance,,log2,10,1.0,0.01,0.5841194968553458
4404,0.1,squared_error,0.01,deviance,,log2,10,1.0,0.1,0.5841194968553458
4405,0.1,squared_error,0.01,deviance,,log2,10,1.0,0.9,0.5841194968553458
4406,0.1,squared_error,0.01,deviance,,log2,100,0.1,0.01,0.5841194968553458
4407,0.1,squared_error,0.01,deviance,,log2,100,0.1,0.1,0.5841194968553458
4408,0.1,squared_error,0.01,deviance,,log2,100,0.1,0.9,0.5841194968553458
4409,0.1,squared_error,0.01,deviance,,log2,100,0.5,0.01,0.5841194968553458
4410,0.1,squared_error,0.01,deviance,,log2,100,0.5,0.1,0.5841194968553458
4411,0.1,squared_error,0.01,deviance,,log2,100,0.5,0.9,0.5841194968553458
4412,0.1,squared_error,0.01,deviance,,log2,100,1.0,0.01,0.5841194968553458
4413,0.1,squared_error,0.01,deviance,,log2,100,1.0,0.1,0.5841194968553458
4414,0.1,squared_error,0.01,deviance,,log2,100,1.0,0.9,0.5841194968553458
4415,0.1,squared_error,0.01,deviance,,log2,1000,0.1,0.01,0.5841194968553458
4416,0.1,squared_error,0.01,deviance,,sqrt,100,1.0,0.9,0.5841194968553458
4417,0.1,squared_error,0.01,deviance,,sqrt,100,1.0,0.1,0.5841194968553458
4418,0.1,squared_error,0.01,deviance,,sqrt,100,1.0,0.01,0.5841194968553458
4419,0.1,squared_error,0.01,deviance,,sqrt,100,0.5,0.9,0.5841194968553458
4420,0.1,squared_error,0.01,deviance,,auto,100,0.1,0.9,0.5841194968553458
4421,0.1,squared_error,0.01,deviance,,auto,100,0.5,0.01,0.5841194968553458
4422,0.1,squared_error,0.01,deviance,,auto,100,0.5,0.1,0.5841194968553458
4423,0.1,squared_error,0.01,deviance,,auto,100,0.5,0.9,0.5841194968553458
4424,0.1,squared_error,0.01,deviance,,auto,100,1.0,0.01,0.5841194968553458
4425,0.1,squared_error,0.01,deviance,,auto,100,1.0,0.1,0.5841194968553458
4426,0.1,squared_error,0.01,deviance,,auto,100,1.0,0.9,0.5841194968553458
4427,0.1,squared_error,0.01,deviance,,auto,1000,0.5,0.01,0.5841194968553458
4428,0.1,squared_error,0.01,deviance,,auto,1000,0.5,0.1,0.5841194968553458
4429,0.1,squared_error,0.01,deviance,,auto,1000,0.5,0.9,0.5841194968553458
4430,0.1,squared_error,0.01,deviance,,auto,1000,1.0,0.01,0.5841194968553458
4431,0.1,squared_error,0.01,deviance,,auto,1000,1.0,0.1,0.5841194968553458
4432,0.1,squared_error,0.01,deviance,,auto,1000,1.0,0.9,0.5841194968553458
4433,0.1,squared_error,0.01,deviance,,sqrt,10,0.1,0.01,0.5841194968553458
4434,0.1,squared_error,0.01,deviance,,sqrt,10,0.1,0.1,0.5841194968553458
4435,0.1,squared_error,0.01,deviance,,sqrt,10,0.1,0.9,0.5841194968553458
4436,0.1,squared_error,0.01,deviance,,sqrt,10,0.5,0.01,0.5841194968553458
4437,0.1,squared_error,0.01,deviance,,sqrt,10,0.5,0.1,0.5841194968553458
4438,0.1,squared_error,0.01,deviance,,sqrt,10,0.5,0.9,0.5841194968553458
4439,0.1,squared_error,0.01,deviance,,sqrt,10,1.0,0.01,0.5841194968553458
4440,0.1,squared_error,0.01,deviance,,sqrt,10,1.0,0.1,0.5841194968553458
4441,0.1,squared_error,0.01,deviance,,sqrt,10,1.0,0.9,0.5841194968553458
4442,0.1,squared_error,0.01,deviance,,sqrt,100,0.1,0.01,0.5841194968553458
4443,0.1,squared_error,0.01,deviance,,sqrt,100,0.1,0.1,0.5841194968553458
4444,0.1,squared_error,0.01,deviance,,sqrt,100,0.1,0.9,0.5841194968553458
4445,0.1,squared_error,0.01,deviance,,sqrt,100,0.5,0.01,0.5841194968553458
4446,0.1,squared_error,0.01,deviance,,sqrt,100,0.5,0.1,0.5841194968553458
4447,0.1,squared_error,0.01,deviance,,log2,1000,0.1,0.1,0.5841194968553458
4448,0.1,squared_error,0.01,deviance,,log2,1000,0.1,0.9,0.5841194968553458
4449,0.1,squared_error,0.01,deviance,,log2,1000,0.5,0.01,0.5841194968553458
4450,0.1,squared_error,0.1,deviance,3.0,sqrt,10,0.5,0.1,0.5841194968553458
4451,0.1,squared_error,0.1,deviance,3.0,sqrt,10,1.0,0.01,0.5841194968553458
4452,0.1,squared_error,0.1,deviance,3.0,sqrt,10,1.0,0.1,0.5841194968553458
4453,0.1,squared_error,0.1,deviance,3.0,sqrt,10,1.0,0.9,0.5841194968553458
4454,0.1,squared_error,0.1,deviance,3.0,sqrt,100,0.1,0.01,0.5841194968553458
4455,0.1,squared_error,0.1,deviance,3.0,sqrt,100,0.1,0.1,0.5841194968553458
4456,0.1,squared_error,0.1,deviance,3.0,sqrt,100,0.1,0.9,0.5841194968553458
4457,0.1,squared_error,0.1,deviance,3.0,sqrt,100,0.5,0.01,0.5841194968553458
4458,0.1,squared_error,0.1,deviance,3.0,sqrt,100,0.5,0.1,0.5841194968553458
4459,0.1,squared_error,0.1,deviance,3.0,sqrt,100,0.5,0.9,0.5841194968553458
4460,0.1,squared_error,0.1,deviance,3.0,sqrt,100,1.0,0.01,0.5841194968553458
4461,0.1,squared_error,0.1,deviance,3.0,sqrt,100,1.0,0.1,0.5841194968553458
4462,0.1,squared_error,0.1,deviance,3.0,sqrt,100,1.0,0.9,0.5841194968553458
4463,0.1,squared_error,0.1,deviance,3.0,sqrt,1000,0.5,0.01,0.5841194968553458
4464,0.1,squared_error,0.1,deviance,3.0,sqrt,1000,0.5,0.1,0.5841194968553458
4465,0.1,squared_error,0.1,deviance,3.0,sqrt,1000,0.5,0.9,0.5841194968553458
4466,0.1,squared_error,0.1,deviance,3.0,sqrt,1000,1.0,0.01,0.5841194968553458
4467,0.1,squared_error,0.1,deviance,3.0,sqrt,1000,1.0,0.1,0.5841194968553458
4468,0.1,squared_error,0.1,deviance,3.0,sqrt,1000,1.0,0.9,0.5841194968553458
4469,0.1,squared_error,0.1,deviance,3.0,log2,10,0.1,0.01,0.5841194968553458
4470,0.1,squared_error,0.1,deviance,3.0,log2,10,0.1,0.1,0.5841194968553458
4471,0.1,squared_error,0.1,deviance,3.0,log2,10,0.1,0.9,0.5841194968553458
4472,0.1,squared_error,0.1,deviance,3.0,log2,10,0.5,0.01,0.5841194968553458
4473,0.1,squared_error,0.1,deviance,3.0,log2,10,0.5,0.1,0.5841194968553458
4474,0.1,squared_error,0.1,deviance,3.0,log2,10,0.5,0.9,0.5841194968553458
4475,0.1,squared_error,0.1,deviance,3.0,log2,10,1.0,0.01,0.5841194968553458
4476,0.1,squared_error,0.1,deviance,3.0,log2,10,1.0,0.1,0.5841194968553458
4477,0.1,squared_error,0.1,deviance,3.0,log2,10,1.0,0.9,0.5841194968553458
4478,0.1,squared_error,0.1,deviance,3.0,sqrt,10,0.5,0.9,0.5841194968553458
4479,0.1,squared_error,0.1,deviance,3.0,sqrt,10,0.5,0.01,0.5841194968553458
4480,0.1,squared_error,0.01,deviance,,log2,1000,0.5,0.1,0.5841194968553458
4481,0.1,squared_error,0.1,deviance,3.0,sqrt,10,0.1,0.9,0.5841194968553458
4482,0.1,squared_error,0.01,deviance,,log2,1000,0.5,0.9,0.5841194968553458
4483,0.1,squared_error,0.01,deviance,,log2,1000,1.0,0.01,0.5841194968553458
4484,0.1,squared_error,0.01,deviance,,log2,1000,1.0,0.1,0.5841194968553458
4485,0.1,squared_error,0.01,deviance,,log2,1000,1.0,0.9,0.5841194968553458
4486,0.1,squared_error,0.1,deviance,3.0,auto,10,0.1,0.01,0.5841194968553458
4487,0.1,squared_error,0.1,deviance,3.0,auto,10,0.1,0.1,0.5841194968553458
4488,0.1,squared_error,0.1,deviance,3.0,auto,10,0.1,0.9,0.5841194968553458
4489,0.1,squared_error,0.1,deviance,3.0,auto,10,0.5,0.01,0.5841194968553458
4490,0.1,squared_error,0.1,deviance,3.0,auto,10,0.5,0.1,0.5841194968553458
4491,0.1,squared_error,0.1,deviance,3.0,auto,10,0.5,0.9,0.5841194968553458
4492,0.1,squared_error,0.1,deviance,3.0,auto,10,1.0,0.01,0.5841194968553458
4493,0.1,squared_error,0.1,deviance,3.0,auto,10,1.0,0.1,0.5841194968553458
4494,0.1,squared_error,0.1,deviance,3.0,auto,10,1.0,0.9,0.5841194968553458
4495,0.1,squared_error,0.1,deviance,3.0,auto,100,0.5,0.01,0.5841194968553458
4496,0.1,squared_error,0.1,deviance,3.0,auto,100,0.5,0.1,0.5841194968553458
4497,0.1,squared_error,0.1,deviance,3.0,auto,100,0.5,0.9,0.5841194968553458
4498,0.1,squared_error,0.1,deviance,3.0,auto,100,1.0,0.01,0.5841194968553458
4499,0.1,squared_error,0.1,deviance,3.0,auto,100,1.0,0.1,0.5841194968553458
4500,0.1,squared_error,0.1,deviance,3.0,auto,100,1.0,0.9,0.5841194968553458
4501,0.1,squared_error,0.1,deviance,3.0,auto,1000,0.5,0.01,0.5841194968553458
4502,0.1,squared_error,0.1,deviance,3.0,auto,1000,0.5,0.1,0.5841194968553458
4503,0.1,squared_error,0.1,deviance,3.0,auto,1000,0.5,0.9,0.5841194968553458
4504,0.1,squared_error,0.1,deviance,3.0,auto,1000,1.0,0.01,0.5841194968553458
4505,0.1,squared_error,0.1,deviance,3.0,auto,1000,1.0,0.1,0.5841194968553458
4506,0.1,squared_error,0.1,deviance,3.0,auto,1000,1.0,0.9,0.5841194968553458
4507,0.1,squared_error,0.1,deviance,3.0,sqrt,10,0.1,0.01,0.5841194968553458
4508,0.1,squared_error,0.1,deviance,3.0,sqrt,10,0.1,0.1,0.5841194968553458
4509,0.1,squared_error,0.01,deviance,,auto,100,0.1,0.1,0.5841194968553458
4510,0.1,squared_error,0.01,deviance,,auto,10,1.0,0.9,0.5841194968553458
4511,0.1,squared_error,0.01,deviance,3.0,sqrt,100,1.0,0.9,0.5841194968553458
4512,0.1,squared_error,0.01,deviance,10.0,auto,10,1.0,0.9,0.5841194968553458
4513,0.1,squared_error,0.01,deviance,3.0,log2,1000,0.5,0.1,0.5841194968553458
4514,0.1,squared_error,0.01,deviance,3.0,log2,1000,0.5,0.9,0.5841194968553458
4515,0.1,squared_error,0.01,deviance,3.0,log2,1000,1.0,0.01,0.5841194968553458
4516,0.1,squared_error,0.01,deviance,3.0,log2,1000,1.0,0.1,0.5841194968553458
4517,0.1,squared_error,0.01,deviance,3.0,log2,1000,1.0,0.9,0.5841194968553458
4518,0.1,squared_error,0.01,deviance,10.0,auto,10,0.1,0.01,0.5841194968553458
4519,0.1,squared_error,0.01,deviance,10.0,auto,10,0.1,0.1,0.5841194968553458
4520,0.1,squared_error,0.01,deviance,10.0,auto,10,0.1,0.9,0.5841194968553458
4521,0.1,squared_error,0.01,deviance,10.0,auto,10,0.5,0.01,0.5841194968553458
4522,0.1,squared_error,0.01,deviance,10.0,auto,10,0.5,0.1,0.5841194968553458
4523,0.1,squared_error,0.01,deviance,10.0,auto,10,0.5,0.9,0.5841194968553458
4524,0.1,squared_error,0.01,deviance,10.0,auto,10,1.0,0.01,0.5841194968553458
4525,0.1,squared_error,0.01,deviance,10.0,auto,10,1.0,0.1,0.5841194968553458
4526,0.1,squared_error,0.01,deviance,10.0,auto,100,0.1,0.01,0.5841194968553458
4527,0.1,squared_error,0.01,deviance,,auto,10,1.0,0.1,0.5841194968553458
4528,0.1,squared_error,0.01,deviance,10.0,auto,100,0.1,0.1,0.5841194968553458
4529,0.1,squared_error,0.01,deviance,10.0,auto,100,0.1,0.9,0.5841194968553458
4530,0.1,squared_error,0.01,deviance,10.0,auto,100,0.5,0.01,0.5841194968553458
4531,0.1,squared_error,0.01,deviance,10.0,auto,100,0.5,0.1,0.5841194968553458
4532,0.1,squared_error,0.01,deviance,10.0,auto,100,0.5,0.9,0.5841194968553458
4533,0.1,squared_error,0.01,deviance,10.0,auto,100,1.0,0.01,0.5841194968553458
4534,0.1,squared_error,0.01,deviance,10.0,auto,100,1.0,0.1,0.5841194968553458
4535,0.1,squared_error,0.01,deviance,10.0,auto,100,1.0,0.9,0.5841194968553458
4536,0.1,squared_error,0.01,deviance,10.0,auto,1000,0.5,0.01,0.5841194968553458
4537,0.1,squared_error,0.01,deviance,10.0,auto,1000,0.5,0.1,0.5841194968553458
4538,0.1,squared_error,0.01,deviance,10.0,auto,1000,0.5,0.9,0.5841194968553458
4539,0.1,squared_error,0.01,deviance,10.0,auto,1000,1.0,0.01,0.5841194968553458
4540,0.1,squared_error,0.01,deviance,10.0,auto,1000,1.0,0.1,0.5841194968553458
4541,0.1,squared_error,0.01,deviance,3.0,log2,1000,0.5,0.01,0.5841194968553458
4542,0.1,squared_error,0.01,deviance,3.0,log2,1000,0.1,0.9,0.5841194968553458
4543,0.1,squared_error,0.01,deviance,3.0,log2,1000,0.1,0.1,0.5841194968553458
4544,0.1,squared_error,0.01,deviance,3.0,log2,1000,0.1,0.01,0.5841194968553458
4545,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,0.1,0.01,0.5841194968553458
4546,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,0.1,0.1,0.5841194968553458
4547,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,0.1,0.9,0.5841194968553458
4548,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,0.5,0.01,0.5841194968553458
4549,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,0.5,0.1,0.5841194968553458
4550,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,0.5,0.9,0.5841194968553458
4551,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,1.0,0.01,0.5841194968553458
4552,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,1.0,0.1,0.5841194968553458
4553,0.1,squared_error,0.01,deviance,3.0,sqrt,1000,1.0,0.9,0.5841194968553458
4554,0.1,squared_error,0.01,deviance,3.0,log2,10,0.1,0.01,0.5841194968553458
4555,0.1,squared_error,0.01,deviance,3.0,log2,10,0.1,0.1,0.5841194968553458
4556,0.1,squared_error,0.01,deviance,3.0,log2,10,0.1,0.9,0.5841194968553458
4557,0.1,squared_error,0.01,deviance,3.0,log2,10,0.5,0.01,0.5841194968553458
4558,0.1,squared_error,0.01,deviance,3.0,log2,10,0.5,0.1,0.5841194968553458
4559,0.1,squared_error,0.01,deviance,3.0,log2,10,0.5,0.9,0.5841194968553458
4560,0.1,squared_error,0.01,deviance,3.0,log2,10,1.0,0.01,0.5841194968553458
4561,0.1,squared_error,0.01,deviance,3.0,log2,10,1.0,0.1,0.5841194968553458
4562,0.1,squared_error,0.01,deviance,3.0,log2,10,1.0,0.9,0.5841194968553458
4563,0.1,squared_error,0.01,deviance,3.0,log2,100,0.1,0.01,0.5841194968553458
4564,0.1,squared_error,0.01,deviance,3.0,log2,100,0.1,0.1,0.5841194968553458
4565,0.1,squared_error,0.01,deviance,3.0,log2,100,0.1,0.9,0.5841194968553458
4566,0.1,squared_error,0.01,deviance,3.0,log2,100,0.5,0.01,0.5841194968553458
4567,0.1,squared_error,0.01,deviance,3.0,log2,100,0.5,0.1,0.5841194968553458
4568,0.1,squared_error,0.01,deviance,3.0,log2,100,0.5,0.9,0.5841194968553458
4569,0.1,squared_error,0.01,deviance,3.0,log2,100,1.0,0.01,0.5841194968553458
4570,0.1,squared_error,0.01,deviance,3.0,log2,100,1.0,0.1,0.5841194968553458
4571,0.1,squared_error,0.01,deviance,3.0,log2,100,1.0,0.9,0.5841194968553458
4572,0.1,squared_error,0.01,deviance,10.0,auto,1000,1.0,0.9,0.5841194968553458
4573,0.1,squared_error,0.01,deviance,10.0,sqrt,10,0.1,0.01,0.5841194968553458
4574,0.1,squared_error,0.01,deviance,10.0,sqrt,10,0.1,0.1,0.5841194968553458
4575,0.1,squared_error,0.01,deviance,10.0,log2,10,0.5,0.9,0.5841194968553458
4576,0.1,squared_error,0.01,deviance,10.0,log2,10,1.0,0.1,0.5841194968553458
4577,0.1,squared_error,0.01,deviance,10.0,log2,10,1.0,0.9,0.5841194968553458
4578,0.1,squared_error,0.01,deviance,10.0,log2,100,0.1,0.01,0.5841194968553458
4579,0.1,squared_error,0.01,deviance,10.0,log2,100,0.1,0.1,0.5841194968553458
4580,0.1,squared_error,0.01,deviance,10.0,log2,100,0.1,0.9,0.5841194968553458
4581,0.1,squared_error,0.01,deviance,10.0,log2,100,0.5,0.01,0.5841194968553458
4582,0.1,squared_error,0.01,deviance,10.0,log2,100,0.5,0.1,0.5841194968553458
4583,0.1,squared_error,0.01,deviance,10.0,log2,100,0.5,0.9,0.5841194968553458
4584,0.1,squared_error,0.01,deviance,10.0,log2,100,1.0,0.01,0.5841194968553458
4585,0.1,squared_error,0.01,deviance,10.0,log2,100,1.0,0.1,0.5841194968553458
4586,0.1,squared_error,0.01,deviance,10.0,log2,100,1.0,0.9,0.5841194968553458
4587,0.1,squared_error,0.01,deviance,10.0,log2,1000,0.1,0.01,0.5841194968553458
4588,0.1,squared_error,0.01,deviance,10.0,log2,1000,0.1,0.1,0.5841194968553458
4589,0.1,squared_error,0.01,deviance,10.0,log2,1000,0.1,0.9,0.5841194968553458
4590,0.1,squared_error,0.01,deviance,10.0,log2,1000,0.5,0.01,0.5841194968553458
4591,0.1,squared_error,0.01,deviance,10.0,log2,1000,0.5,0.1,0.5841194968553458
4592,0.1,squared_error,0.01,deviance,10.0,log2,1000,0.5,0.9,0.5841194968553458
4593,0.1,squared_error,0.01,deviance,10.0,log2,1000,1.0,0.01,0.5841194968553458
4594,0.1,squared_error,0.01,deviance,10.0,log2,1000,1.0,0.1,0.5841194968553458
4595,0.1,squared_error,0.01,deviance,10.0,log2,1000,1.0,0.9,0.5841194968553458
4596,0.1,squared_error,0.01,deviance,,auto,10,0.1,0.01,0.5841194968553458
4597,0.1,squared_error,0.01,deviance,,auto,10,0.1,0.1,0.5841194968553458
4598,0.1,squared_error,0.01,deviance,,auto,10,0.1,0.9,0.5841194968553458
4599,0.1,squared_error,0.01,deviance,,auto,10,0.5,0.01,0.5841194968553458
4600,0.1,squared_error,0.01,deviance,,auto,10,0.5,0.1,0.5841194968553458
4601,0.1,squared_error,0.01,deviance,,auto,10,0.5,0.9,0.5841194968553458
4602,0.1,squared_error,0.01,deviance,,auto,10,1.0,0.01,0.5841194968553458
4603,0.1,squared_error,0.01,deviance,10.0,log2,10,1.0,0.01,0.5841194968553458
4604,0.1,squared_error,0.01,deviance,10.0,log2,10,0.5,0.1,0.5841194968553458
4605,0.1,squared_error,0.01,deviance,10.0,sqrt,10,0.1,0.9,0.5841194968553458
4606,0.1,squared_error,0.01,deviance,10.0,log2,10,0.5,0.01,0.5841194968553458
4607,0.1,squared_error,0.01,deviance,10.0,sqrt,10,0.5,0.01,0.5841194968553458
4608,0.1,squared_error,0.01,deviance,10.0,sqrt,10,0.5,0.1,0.5841194968553458
4609,0.1,squared_error,0.01,deviance,10.0,sqrt,10,0.5,0.9,0.5841194968553458
4610,0.1,squared_error,0.01,deviance,10.0,sqrt,10,1.0,0.01,0.5841194968553458
4611,0.1,squared_error,0.01,deviance,10.0,sqrt,10,1.0,0.1,0.5841194968553458
4612,0.1,squared_error,0.01,deviance,10.0,sqrt,10,1.0,0.9,0.5841194968553458
4613,0.1,squared_error,0.01,deviance,10.0,sqrt,100,0.1,0.01,0.5841194968553458
4614,0.1,squared_error,0.01,deviance,10.0,sqrt,100,0.1,0.1,0.5841194968553458
4615,0.1,squared_error,0.01,deviance,10.0,sqrt,100,0.1,0.9,0.5841194968553458
4616,0.1,squared_error,0.01,deviance,10.0,sqrt,100,0.5,0.01,0.5841194968553458
4617,0.1,squared_error,0.01,deviance,10.0,sqrt,100,0.5,0.1,0.5841194968553458
4618,0.1,squared_error,0.01,deviance,10.0,sqrt,100,0.5,0.9,0.5841194968553458
4619,0.1,squared_error,0.01,deviance,10.0,sqrt,100,1.0,0.01,0.5841194968553458
4620,0.1,squared_error,0.01,deviance,10.0,sqrt,100,1.0,0.1,0.5841194968553458
4621,0.1,squared_error,0.01,deviance,10.0,sqrt,100,1.0,0.9,0.5841194968553458
4622,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,0.1,0.01,0.5841194968553458
4623,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,0.1,0.1,0.5841194968553458
4624,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,0.1,0.9,0.5841194968553458
4625,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,0.5,0.01,0.5841194968553458
4626,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,0.5,0.1,0.5841194968553458
4627,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,0.5,0.9,0.5841194968553458
4628,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,1.0,0.01,0.5841194968553458
4629,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,1.0,0.1,0.5841194968553458
4630,0.1,squared_error,0.01,deviance,10.0,sqrt,1000,1.0,0.9,0.5841194968553458
4631,0.1,squared_error,0.01,deviance,10.0,log2,10,0.1,0.01,0.5841194968553458
4632,0.1,squared_error,0.01,deviance,10.0,log2,10,0.1,0.1,0.5841194968553458
4633,0.1,squared_error,0.01,deviance,10.0,log2,10,0.1,0.9,0.5841194968553458
4634,0.1,friedman_mse,0.1,deviance,10.0,sqrt,100,1.0,0.01,0.5841194968553458
4635,0.1,friedman_mse,0.1,deviance,10.0,sqrt,100,0.5,0.9,0.5841194968553458
4636,0.1,friedman_mse,0.1,deviance,10.0,sqrt,100,0.5,0.1,0.5841194968553458
4637,0.1,friedman_mse,0.01,deviance,3.0,auto,100,0.1,0.01,0.5841194968553458
4638,0.0,squared_error,0.01,deviance,,log2,10,0.5,0.9,0.5841194968553458
4639,0.0,squared_error,0.01,deviance,,log2,10,1.0,0.01,0.5841194968553458
4640,0.0,squared_error,0.01,deviance,,log2,10,1.0,0.1,0.5841194968553458
4641,0.0,squared_error,0.01,deviance,,log2,10,1.0,0.9,0.5841194968553458
4642,0.1,friedman_mse,0.01,deviance,3.0,auto,10,0.1,0.01,0.5841194968553458
4643,0.1,friedman_mse,0.01,deviance,3.0,auto,10,0.1,0.1,0.5841194968553458
4644,0.1,friedman_mse,0.01,deviance,3.0,auto,10,0.1,0.9,0.5841194968553458
4645,0.1,friedman_mse,0.01,deviance,3.0,auto,10,0.5,0.01,0.5841194968553458
4646,0.1,friedman_mse,0.01,deviance,3.0,auto,10,0.5,0.1,0.5841194968553458
4647,0.1,friedman_mse,0.01,deviance,3.0,auto,10,0.5,0.9,0.5841194968553458
4648,0.1,friedman_mse,0.01,deviance,3.0,auto,10,1.0,0.01,0.5841194968553458
